Name;Category;Price;NetPrice;DeliveryTime;DeliveryCost;Description;Url
Tok Sony Xperia X Performance (F8132) hátlap - IMAK Crystal Clear Slim - transparent;Telefon hátlapok > Sony;21820;17181;6;990;IMAK Crystal Clear slim hátlap: Teljesen átlátszó, az eredeti hátlapot nem elfedő védelem a mobiltelefonnak. Speciális anyagból készült (IMAK Flex), amely megfelelően kemény tartást ad. A hátlap könnyű és vékony, így a készülék méretét illetve súlyát alig változtatja meg, de megfelelő védelmet is biztosít. A tervezésnél és gyártásnál figyeltünk a pontos illeszkedésre és a szükséges kivágásokra. - teljesen átlátszó - csúszás- és ujjlenyomatmentes bevonat - könnyű és vékony - speciális IMAK Flex anyagból készült - minden gyárilag kialakított nyíláshoz (töltő, kamera, vaku, hangszóró stb. ) tökéletesen illeszkedik - hatékonyan véd a sérülések és karcolások ellen;http://tesztbolt.hu/HF-IK851824/Sony-Xperia-X-Performance-F8132-hatlap-IMAK-Crysta
Samsung gyári USB hálózati töltő adapter + micro USB adatkábel - 5V/1A - ETA0U81EWE +ECB-DU4AWE/EWE white (csomagolás nélküli);Töltők > USB töltők > USB;3278;2581;6;990;;http://tesztbolt.hu/HF-SAM-0499/Samsung-gyari-USB-halozati-tolto-adapter-micro-USB
Tok Samsung A520F Galaxy A5 (2017) hátlap képernyővédő fóliával - Nillkin Frosted Shield - gold;Telefon hátlapok > Nillkin > Nillkin Frosted Shield > Samsung;33087;26053;6;990;NILLKIN Super Frosted hátlap képernyővédő fóliával: A Nillkin Super Frosted elegáns megjelenésű hátlapok hatékony védelmet nyújtanak a mobiltelefonnak, aktív használat mellett is. A védelem kiegészítéseként Nillkin Super Clear képernyővédő fóliát is tartalmaz a csomagolás. A hátlap ultrakönnyű és precízen a telefon hátlapjára illeszkedik, így a készülék méretét és súlyát alig változtatja meg, de mindemellett a speciális ütéselnyelő anyagnak köszönhetően stabil védelmet is biztosít. A kényelmes, ujjlenyomat- és csúszásmentes tapintás érdekében speciális Nillkin UV festési technológiával készült. Minden gyárilag kialakított nyíláshoz (töltő, hangszóró stb. ) tökéletesen illeszkedik. Főbb jellemzők: - csúszásállóság - vékony kialakítás - ultra könnyű - precíz és stabil illeszkedés a telefonhoz - hatékony védelem - ujjlenyomat mentesség;http://tesztbolt.hu/HF-NL136441/Samsung-A520F-Galaxy-A5-2017-hatlap-kepernyovedo-f
Tok LG V10 H960A hátlap képernyővédő fóliával - Nillkin Frosted Shield - piros;Telefon hátlapok > Nillkin > Nillkin Frosted Shield > LG;44050;34685;6;990;NILLKIN Super Frosted hátlap képernyővédő fóliával: A Nillkin Super Frosted elegáns megjelenésű hátlapok hatékony védelmet nyújtanak a mobiltelefonnak, aktív használat mellett is. A védelem kiegészítéseként Nillkin Super Clear képernyővédő fóliát is tartalmaz a csomagolás. A hátlap ultrakönnyű és precízen a telefon hátlapjára illeszkedik, így a készülék méretét és súlyát alig változtatja meg, de mindemellett a speciális ütéselnyelő anyagnak köszönhetően stabil védelmet is biztosít. A kényelmes, ujjlenyomat- és csúszásmentes tapintás érdekében speciális Nillkin UV festési technológiával készült. Minden gyárilag kialakított nyíláshoz (töltő, hangszóró stb. ) tökéletesen illeszkedik. Főbb jellemzők: - csúszásállóság - vékony kialakítás - ultra könnyű - precíz és stabil illeszkedés a telefonhoz - hatékony védelem - ujjlenyomat mentesség;http://tesztbolt.hu/HF-NL108769/LG-V10-H960A-hatlap-kepernyovedo-foliaval-Nillkin
Tok Samsung SM-E500F Galaxy E5 szilikon hátlap - Nillkin Nature - transparent;Telefon hátlapok > Nillkin > Nillkin Nature > Samsung;40682;32033;6;990;A Nillkin megalkotta ezt a vékony áttetsző a készülék egyediségét megtartó szilikon tokot. Természetes környezetbarát anyagokból készült. Teljesen körülöleli a készüléket mégis egyszerű hozzáférést biztosít a kezelőgombokhoz. Az oldalán lévő matt felületek csúszásgátló hatásúak, így nem kell aggódnia a leejtéstől.;http://tesztbolt.hu/HF-NL226390/Samsung-SM-E500F-Galaxy-E5-szilikon-hatlap-Nillkin
Tok Slim Flip bőrtok - Samsung i9300 Galaxy S III - lila;Tokok és táskák > Slim Flip > Samsung;16917;13320;6;990;;http://tesztbolt.hu/HF-PT-602/Slim-Flip-bortok-Samsung-i9300-Galaxy-S-III-lila
Tok Apple iPhone 6/6S hátlap - Vouni Armor - silver;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > Vouni > iPhone 6/6S;36994;29129;6;990;;http://tesztbolt.hu/HF-ST967987/Apple-iPhone-6-6S-hatlap-Vouni-Armor-silver
Tok Apple iPhone 6/6S hátlap Swarovski kristály díszitéssel - Devia Crystal Vivid - champagne gold;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 6/6S;35349;27834;6;990;;http://tesztbolt.hu/HF-ST976552/Apple-iPhone-6-6S-hatlap-Swarovski-kristaly-diszit
Tok LG D331/335 L Bello hátlap képernyővédő fóliával - Nillkin Frosted Shield - fehér;Telefon hátlapok > Nillkin > Nillkin Frosted Shield > LG;42756;33666;6;990;NILLKIN Super Frosted hátlap képernyővédő fóliával: A Nillkin Super Frosted elegáns megjelenésű hátlapok hatékony védelmet nyújtanak a mobiltelefonnak, aktív használat mellett is. A védelem kiegészítéseként Nillkin Super Clear képernyővédő fóliát is tartalmaz a csomagolás. A hátlap ultrakönnyű és precízen a telefon hátlapjára illeszkedik, így a készülék méretét és súlyát alig változtatja meg, de mindemellett a speciális ütéselnyelő anyagnak köszönhetően stabil védelmet is biztosít. A kényelmes, ujjlenyomat- és csúszásmentes tapintás érdekében speciális Nillkin UV festési technológiával készült. Minden gyárilag kialakított nyíláshoz (töltő, hangszóró stb. ) tökéletesen illeszkedik. Főbb jellemzők: - csúszásállóság - vékony kialakítás - ultra könnyű - precíz és stabil illeszkedés a telefonhoz - hatékony védelem - ujjlenyomat mentesség;http://tesztbolt.hu/HF-NL203018/LG-D331-335-L-Bello-hatlap-kepernyovedo-foliaval-N
Samsung SM-G3815 Galaxy Express 2 képernyővédő fólia - 2 db/csomag (Crystal/Antireflex HD);Képernyővédő fóliák és üvegek > Samsung;29345;23106;6;990;Crystal - átlátszó védőfólia: kontrasztos és hatékonyan véd a karcolások ellen AntiReflex HD - enyhén matt védőfólia: csökkenti a tükröződést és az ujjlenyomatokat 2 db fólia a csomagban nagy felbontású kijelzőkhöz is ajánlott (Retina, HD) Tökéletes illeszkedés a képernyő alakjához (lézer technológiával vágott) A felhelyezéssel a színek megjelenítése és a felbontás nem változik Maradvány nélkül eltávolítható Az EasyApp KIT segítségével egyszerű a fólia felhelyezése Nem befolyásolja az érintőképernyő érzékenységét és olvashatóságot Tartós és vékony - 3H keménységű Véd a karcolásoktól és a szennyeződésektől Antibakteriális bevonattal rendelkezik (colon bacillus és staphylococcus) A felhelyezés előtt gondosan zsírtalanítsa a felületet Csomag tartalma: védőfólia típusra szabott: 1x Crystal, 1x AntiReflex HD (tökéletesen az adott képernyő alakjára szabott) törlőkendő, EasyApp KIT a könnyű felhelyezéshez, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás;http://tesztbolt.hu/HF-LA-502/Samsung-SM-G3815-Galaxy-Express-2-kepernyovedo-fol
Tok LG G5 H850 szilikon hátlap - Jelly Electro - fekete;Telefon hátlapok > LG;36457;28706;6;990;;http://tesztbolt.hu/HF-PT-3098/LG-G5-H850-szilikon-hatlap-Jelly-Electro-fekete
Tok Apple iPhone 6S víz- por- és ütésálló védőtok - Lifeproof Nüüd - black;Tokok és táskák > Vízálló tokok;41772;32891;6;990;A LifeProof nüüd tok teljes vízálló védelmet biztosít a készüléked számára, képernyőborítás nélkül. Segítségével szabadon használhatod a készüléked a medence mellett, a táborhelyen, és bárhol, ahol mellőznöd kell otthonod vagy irodád kényelmét. A LifeProof CrystalClear tükröződésgátló bevonattal ellátott, optikai üvegből készült lencséjének köszönhetően fotóid és videóid torzításmentesek lesznek. A dinamikai szempontok figyelembevételével megkonstruált hangzásjavító rendszere révén a készüléked hangját maximális hangerővel és teljesen tisztán hallhatod. Kiemelt jellemzők: Tedd vízállóvá a készüléked - teljesen vízálló 2 méter mélységig A képernyőt szabadon hagyó borítás segítségével akadály nélkül érintheted és láthatod az a készüléked Teljesen kizárja a koszt vagy port Teljes védelem a hó és jég ellen Katonai szabványoknak megfelelő kialakítása révén az akár 1,2 méteres magasságból történő leejtést is kibírja Az átlátszó hátsó borítás láthatóvá teszi a személyre szabott Apple gravírozást és az iPhone kialakítását Egyszerű hozzáférés a töltőcsatlakozóhoz Nagy, vízálló fülhallgató-csatlakozók a maximális hangkimenet és hangtisztaság érdekében CrystalClear tükröződésmentes optikai üveg kameralencsék Minden tok vízállóságát teszteljük a LifeProof gyárban A nüüd technológia teljesen vízállóvá teszi iPhone készüléked, és megvédi a vízcseppektől, miközben képernyőborítás nélkül szabadon használhatod. Használd iPhone készüléked biztonságosan bármilyen környezetben, a nedvesség és a kosz mennyiségétől függetlenül. A doboz tartalma: LifeProof nüüd tok iPhone 6S készülékhez Fülhallgató jack borítás (2) Fülhallgató jack borításának rögzítője Mikroszálas tisztítókendő Víztesztelési egység Technikai adatok: Kialakítás: Kemény tok Anyag: Kemény műanyag, TPU A gyártó által biztosított garancia kizárólag a LIFEPROOF tokra vonatkozik. A tok esetleges hibájából, a benne lévő telefonban okozott esetleges károkért (beázás, mechanikai sérülés) a gyártó és a forgalmazó semmilyen felelősséget és garanciát nem vállal !;http://tesztbolt.hu/HF-OT77-52569/Apple-iPhone-6S-viz-por-es-utesallo-vedotok-Lifepr
Tok Google Pixel hátlap képernyővédő fóliával - Nillkin Frosted Shield - gold;Telefon hátlapok > Nillkin > Nillkin Frosted Shield > Google;29586;23296;6;990;NILLKIN Super Frosted hátlap képernyővédő fóliával: A Nillkin Super Frosted elegáns megjelenésű hátlapok hatékony védelmet nyújtanak a mobiltelefonnak, aktív használat mellett is. A védelem kiegészítéseként Nillkin Super Clear képernyővédő fóliát is tartalmaz a csomagolás. A hátlap ultrakönnyű és precízen a telefon hátlapjára illeszkedik, így a készülék méretét és súlyát alig változtatja meg, de mindemellett a speciális ütéselnyelő anyagnak köszönhetően stabil védelmet is biztosít. A kényelmes, ujjlenyomat- és csúszásmentes tapintás érdekében speciális Nillkin UV festési technológiával készült. Minden gyárilag kialakított nyíláshoz (töltő, hangszóró stb. ) tökéletesen illeszkedik. Főbb jellemzők: - csúszásállóság - vékony kialakítás - ultra könnyű - precíz és stabil illeszkedés a telefonhoz - hatékony védelem - ujjlenyomat mentesség;http://tesztbolt.hu/HF-NL132528/Google-Pixel-hatlap-kepernyovedo-foliaval-Nillkin
Tok Apple iPhone 6 Plus/6S Plus hátlap - Nillkin Synthetic Fiber - fekete;Telefon hátlapok > Nillkin > Nillkin Synthetic Fiber;19505;15358;6;990;;http://tesztbolt.hu/HF-NL116115/Apple-iPhone-6-Plus-6S-Plus-hatlap-Nillkin-Synthet
Tok Apple iPhone 6 Plus hátlap - Muvit Back Thin Case - black;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 6 Plus/6S Plus;20950;16496;6;990;;http://tesztbolt.hu/HF-I-MUBKC0847/Apple-iPhone-6-Plus-hatlap-Muvit-Back-Thin-Case-bl
Apple iPhone 5/5S/5C/SE/6S/6S Plus Lightning töltő szett - USB+hálózati+szivargyújtó töltő - fekete (Apple MFI engedélyes)- 5V/1A;Töltők > Szivargyújtós töltők > Apple;6099;4802;6;990;;http://tesztbolt.hu/HF-BS-325/Apple-iPhone-5-5S-5C-SE-6S-6S-Plus-Lightning-tolto
Tok SOX univerzális sport övtáska - narancs;Tokok és táskák > SOX tokok > Lifestyle tokok;5693;4483;6;990;;http://tesztbolt.hu/HF-X-KSAS03/SOX-univerzalis-sport-ovtaska-narancs
Tok Apple iPhone 6 Plus/6S Plus hátlap kristály díszitéssel - Vouni Crystal Sun Flower - rose pink;Telefon hátlapok > Vouni > iPhone 6 Plus/6S Plus;14306;11265;6;990;;http://tesztbolt.hu/HF-ST969363/Apple-iPhone-6-Plus-6S-Plus-hatlap-kristaly-diszit
Univerzális PDA/GSM autós tartó - 5120 - fehér;Autós/motoros/kerékpáros tartó > Univerzális telefontartó;27257;21462;6;990;a tartó fej 50-95 mm között állítható a telefon készülék szélességének megfelelően a kar 12 cm hosszú;http://tesztbolt.hu/HF-PT-2925/Univerzalis-PDA-GSM-autos-tarto-5120-feher
Samsung SM-G900 Galaxy S5 gyári akkumulátor - Li-Ion 2800 mAh - EB-BG900BBU NFC (bontott/bevizsgált);Gyári tartozékok > Akkumulátorok > Samsung;7734;6090;6;990;Az akkumulátor egy hónapon belül visszavett telefonból lett kibontva. Kapacitása tesztelve van, így az minden esetben megegyezik az új akkumulátoréval, de ára jóval kedvezőbb. Csomagolása nylon tasak.;http://tesztbolt.hu/HF-SAM-0790/Samsung-SM-G900-Galaxy-S5-gyari-akkumulator-Li-Ion
Samsung A320F Galaxy A3 (2017) üveg képernyővédő fólia - 1 db/csomag (Tempered Glass) - fekete - 3D FULL teljes képernyős;Képernyővédő fóliák és üvegek > Samsung;42657;33588;6;990;A felrakásból adódó hibákért semmilyen felelősséget nem vállalunk! HASZNOS INFORMÁCIÓK ÜVEGFÓLIA FELHELYEZÉSÉHEZ - Felhelyezés előtt használjuk a nedves törlőkendőt, zsírtalanítsuk vele a felületet, eltávolítva minden szennyeződést, ügyelve arra, hogy por vagy szösz ne kerüljön a kijelzőre. - Ezt követően töröljük szárazra a kijelzőt, ügyelve arra hogy por vagy szösz, újjlenyomat ne kerüljön rá. - Óvatosan húzzuk le róla az 1-es számmal jelölt fóliaréteget, ezt ki is dobhatjuk. A továbbiakban nem lesz rá szükségünk. - Fogjuk meg az üveget mindkét kezünkkel a négy sarkánál és felülről pontosan illesszük a készülékre. - Véletlen se fogjuk meg ezt a &quot, tapadós&quot, felületet, figyeljünk arra hogy a hangszóró vagy gombok kivágása a megfelelő helyre essen, illetve az oldalaknál párhuzamosan fussanak. - Óvatosan engedjük rá a készülékre. - Ha pontosan sikerült ráilleszteni, akkor nyomjuk meg az üveget enyhén, egy újjal a középen felülről, amely középről indulva szétterül és rátapad a kijelzőre. - Az esetleges légbuborékok ( feltéve ha nem porszem vagy szösz van alatta ) 1-2 napon belül felszívódnak.;http://tesztbolt.hu/HF-PT-3741/Samsung-A320F-Galaxy-A3-2017-uveg-kepernyovedo-fol
Tok Samsung SM-N910 Galaxy Note 4 flipes tok - Kalaideng Iceland 2 Series View Cover - golden;Tokok és táskák > Kalaideng tokok > Samsung;3881;3056;6;990;;http://tesztbolt.hu/HF-KD-0270/Samsung-SM-N910-Galaxy-Note-4-flipes-tok-Kalaideng
Tok Samsung SM-A500 Galaxy A5 szilikon hátlap - S-Line - fehér;Telefon hátlapok > S-Line > Samsung;42960;33827;6;990;;http://tesztbolt.hu/HF-PT-2085/Samsung-SM-A500-Galaxy-A5-szilikon-hatlap-S-Line-f
Tok Pierre Cardin Slim univerzális tok - Samsung i9300 Galaxy S III/HTC Desire 600/Nokia Lumia 930 - Pink - 16. méret;Tokok és táskák > Pierre Cardin tokok > Slim;47148;37124;6;990;Külső méret : kb. 143 mm x 78 mm Belső méret : 136.6 x 70.6 x 8.6 mm;http://tesztbolt.hu/HF-H10-16P/Pierre-Cardin-Slim-univerzalis-tok-Samsung-i9300-G
Tok Samsung SM-G900 Galaxy S5 hátlap - Muvit Agatha Ruiz De La Prada;Telefon hátlapok > Muvit;43837;34517;6;990;;http://tesztbolt.hu/HF-I-AGCT003/Samsung-SM-G900-Galaxy-S5-hatlap-Muvit-Agatha-Ruiz
Tok Samsung G930F Galaxy S7 szilikon hátlap - Jelly Flash - narancs;Telefon hátlapok > Jelly > Jelly Flash > Samsung;34471;27143;6;990;;http://tesztbolt.hu/HF-PT-3026/Samsung-G930F-Galaxy-S7-szilikon-hatlap-Jelly-Flas
Tok Samsung A320F Galaxy A3 (2017) hátlap képernyővédő fóliával - Nillkin Frosted Shield - fekete;Telefon hátlapok > Nillkin > Nillkin Frosted Shield > Samsung;41846;32950;6;990;NILLKIN Super Frosted hátlap képernyővédő fóliával: A Nillkin Super Frosted elegáns megjelenésű hátlapok hatékony védelmet nyújtanak a mobiltelefonnak, aktív használat mellett is. A védelem kiegészítéseként Nillkin Super Clear képernyővédő fóliát is tartalmaz a csomagolás. A hátlap ultrakönnyű és precízen a telefon hátlapjára illeszkedik, így a készülék méretét és súlyát alig változtatja meg, de mindemellett a speciális ütéselnyelő anyagnak köszönhetően stabil védelmet is biztosít. A kényelmes, ujjlenyomat- és csúszásmentes tapintás érdekében speciális Nillkin UV festési technológiával készült. Minden gyárilag kialakított nyíláshoz (töltő, hangszóró stb. ) tökéletesen illeszkedik. Főbb jellemzők: - csúszásállóság - vékony kialakítás - ultra könnyű - precíz és stabil illeszkedés a telefonhoz - hatékony védelem - ujjlenyomat mentesség;http://tesztbolt.hu/HF-NL137196/Samsung-A320F-Galaxy-A3-2017-hatlap-kepernyovedo-f
Tok Apple iPhone 7 Plus eredeti gyári bőr hátlap - MMYF2ZM/A - saddle brown;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 7 Plus;48678;38329;6;990;Termék leírása Ezek az Apple által tervezett tokok szorosan simulnak az iPhone ívelt vonalaira, így nem érződik vastagabbnak a készülék. A tokok különleges cserzésű és festésű, Európából származó bőrből készülnek, így lágy tapintású külső felületük az idő múlásával természetes módon nyeri el tetszetős patináját. A tok belsejében puha mikroszálas anyag védi az iPhone-odat, a gépi kidolgozású alumíniumgombok pedig remekül illenek az iPhone tokjához.;http://tesztbolt.hu/HF-APL-0233/Apple-iPhone-7-Plus-eredeti-gyari-bor-hatlap-MMYF2
Microsoft Lumia 950 képernyővédő fólia - 2 db/csomag (Crystal/Antireflex HD);Képernyővédő fóliák és üvegek > Microsoft;46627;36714;6;990;Crystal - átlátszó védőfólia: kontrasztos és hatékonyan véd a karcolások ellen AntiReflex HD - enyhén matt védőfólia: csökkenti a tükröződést és az ujjlenyomatokat 2 db fólia a csomagban nagy felbontású kijelzőkhöz is ajánlott (Retina, HD) Tökéletes illeszkedés a képernyő alakjához (lézer technológiával vágott) A felhelyezéssel a színek megjelenítése és a felbontás nem változik Maradvány nélkül eltávolítható Az EasyApp KIT segítségével egyszerű a fólia felhelyezése Nem befolyásolja az érintőképernyő érzékenységét és olvashatóságot Tartós és vékony - 3H keménységű Véd a karcolásoktól és a szennyeződésektől Antibakteriális bevonattal rendelkezik (colon bacillus és staphylococcus) A felhelyezés előtt gondosan zsírtalanítsa a felületet Csomag tartalma: védőfólia típusra szabott: 1x Crystal, 1x AntiReflex HD (tökéletesen az adott képernyő alakjára szabott) törlőkendő, EasyApp KIT a könnyű felhelyezéshez, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás;http://tesztbolt.hu/HF-LA-871/Microsoft-Lumia-950-kepernyovedo-folia-2-db-csomag
