Name	Category	Price	NetPrice	DeliveryTime	DeliveryCost	Description	Url	ItemCode
Romania - harta administrativa si rutiera 160x120 cm (hartie laminata) (HP30L)	Harti de perete	49359	38865	6	FREE	"<p> 	<strong>Harta administrativa si rutiera a Romaniei - harta de perete, laminata <br> 	</strong></p> <p> 	Scara:1:470.000 <br> 	Dimensiune: 160x120 cm <br>Suport: Hartie laminata pe ambele fete + baghete lemn  <br>Pe harta se poate scrie cu markere pe baza de apa, iar ulterior se poate sterge cu servetelul umed. <br>Print digital  <br> 	 </p>"	http://www.testshop.ro/harta-administrativa-rutiera-Romania-160x120	10570
Romania - Harta fizica (hartie laminata) 140x100 (HP20L)	Harti de perete	19431	15300	6	FREE	"<p> 	<strong>Harta fizica a Romaniei - harta de perete pe hartie laminata pe ambele fete</strong></p> <p> 	Scara:1:570.000 <br> 	Dimensiune: 140x100 cm <br>Suport: Hartie laminata pe ambele fete + baghete lemn  <br>Pe harta se poate scrie cu markere pe baza de apa, iar ulterior se poate sterge cu servetelul umed. <br> 	Autor: Prof. Univ. Dr. Mihai Ielenicz</p>"	http://www.testshop.ro/romania-harta-fizica-5948357000760	10825
Romania - Harta fizica (hartie laminata) 70x50 (HP11L)	Harti de perete	16515	13004	6	FREE	"<p> 	<strong>Harta fizica a Romaniei - harta de perete <br> 	</strong></p> <p> 	Scara:1:1.150. 000 <br> 	Dimensiune: 70x50 cm <br>Suport: Hartie laminata pe ambele fete + baghete lemn  <br>Pe harta se poate scrie cu markere pe baza de apa, iar ulterior se poate sterge cu servetelul umed. <br> 	 </p>"	http://www.testshop.ro/romania-harta-fizica-5948357000517	10523
Romania - harta fizica 160x120 cm (hartie laminata) (HP29L)	Harti de perete	31912	25128	6	FREE	"<p> 	<strong>Harta fizica a Romaniei - harta de perete, pe hartie laminata <br> 	</strong></p> <p> 	Scara:1:470.000 <br> 	Dimensiune: 160x120 cm <br>Suport: Hartie laminata pe ambele fete + baghete lemn  <br>Pe harta se poate scrie cu markere pe baza de apa, iar ulterior se poate sterge cu servetelul umed. <br> 	Print digital</p>"	http://www.testshop.ro/romania-harta-fizica-5948357001323	10121
Romania - harta rutiera 200x140 cm (HRR200x140)	Harti de perete	35375	27854	6	FREE	"<p> 	<strong>  Harta rutiera a Romaniei -  harta de perete, plastifiata pe ambele fete   <br> 	</strong></p> <p>Scara:1:450.000  <br>Dimensiune: 200x140 cm  <br>Suport: laminata + baghete <br>Suport: Hartie laminata pe ambele fete + baghete lemn  <br>Pe harta se poate scrie cu markere pe baza de apa, iar ulterior se poate sterge cu servetelul umed. <br>Print digital  (pe o singura coala)  </p>"	http://www.testshop.ro/harta-rutiera-romania-200x1400-cm	10704
Romania - Harta rutiera si adm. (hartie laminata) 100x70 (HP14L)	Harti de perete	30875	24311	6	FREE	"<p> 	<strong>Harta rutiera si administrativa a Romaniei - harta de perete, pe hartie laminata</strong></p> <p> 	Romania - Harta rutiera si administrativa <br> 	Scara:1:750.000 <br> 	Dimensiune: 100x70 cm <br>Suport: Hartie laminata pe ambele fete + baghete lemn  <br>Pe harta se poate scrie cu markere pe baza de apa, iar ulterior se poate sterge cu servetelul umed. </p>"	http://www.testshop.ro/harta-administrativa-si-rutiera-5948357000814	10914
Rucsac Fetite, Ritter Rost (755306)	Papetarie > Articole scolare > Ghiozdane	37355	29413	6	FREE	"<p> 	<strong>Rucsac Fetite, Ritter Rost</strong></p> <p> 	 <br> 	Compartimente:  are un compartiment mare interior si 2 buzunare exterioare si un buzunar lateral</p> <p> 	Fetiteleisi pot tine accesoriile de par, jucariile, cartile de colorat sau il pot folosi la gradinita. </p> <p> 	Rucsacul nu se spala in masina de spalat . Se curata cu o carpa usor umeda si detergent</p> <p> 	 <br> 	<strong>Material</strong>: 100% polyester, <strong>Dimensiuni</strong>: 32 x 27 x 10 cm</p>"	http://www.testshop.ro/rucsac-ritter-rost-755306	10195
Rucsac Ghepardotto, albastru (755304)	Papetarie > Articole scolare > Ghiozdane	22612	17805	6	FREE	"<p> 	<strong>Rucsac Ghepardotto, albastru</strong></p> <p> 	Compartimente:  are un compartiment mare interior si un compartiment exterior</p> <p> 	Material: cordura (rezistent si impermeabil)</p> <p> 	Dimensiuni: 34 x 29 x 10 cm</p>"	http://www.testshop.ro/rucsac-ghepardotto-albastru-755304	10459
Rucsac Ghepardotto, albastru, mare (755350)	Papetarie > Articole scolare > Ghiozdane	20887	16446	6	FREE	"<p> 	<strong>Rucsac Ghepardotto, albastru, marimea mare</strong></p> <p> 	Compartimente:  are un compartiment mare interior si un compartiment exterior</p> <p> 	Material: cordura (rezistent si impermeabil)</p> <p> 	Dimensiuni: 38 x 36 x 16 cm</p>"	http://www.testshop.ro/rucsac-ghepardotto-albastru-755350	10995
Rucsac Ghepardotto, galben (755305)	Papetarie > Articole scolare > Ghiozdane	28081	22111	6	FREE	"<p> 	<strong>Rucsac Ghepardotto, galben</strong></p> <p> 	Compartimente:  are un compartiment mare interior si un compartiment exterior </p> <p> 	Material: cordura (rezistent si impermeabil)</p> <p> 	Dimensiuni: 34 x 29 x 10 cm</p>"	http://www.testshop.ro/rucsac-ghepardotto-galben-755305	10808
Scanner Xerox Travel 150 (100N02792)	Periferice > Scanner-e	5368	4227	6	FREE	"<p> 	<strong>Xerox Travel Scanner - scanner mobil simplex A4</strong></p> <p> 	<strong>Performanţă:</strong></p> <p> 	Rezoluție Optică600 dpi <br> 	Adâncime de culoare24-bit color, 8-bit grayscale, 1-bit b&w <br> 	Dimensiune maximă hârtie216 x 326 mm <br> 	Dimensiune minimă hârtie51 x 76 mm <br> 	Senzor imagineContract Image Sensor (CIS) <br> 	Driver certificat: TWAIN <br> 	Facilitati: Nuance Paper Port, Omni Page Prom New Soft Prestol BizCard, Nuance PDF Converter <br> 	Greutate340 g</p>"	http://www.testshop.ro/scanner-travel-150	10065
Set cartuse cerneala HP21+ HP22 (SD367AE)	Tonere, cartuse, consumabile > Inkjet	33096	26060	6	FREE	"<p> 	Set cartuse cerneala <strong>HP21 + HP22</strong> (C9351AE, C9352 AE)  <br> 	Cod <strong>SD367AE</strong></p> <p> 	Pentru imprimantele: <br> 	HP Deskjet 3920, HP Deskjet 3940  <br> 	HP Deskjet D1360, HP Deskjet D1460, HP Deskjet D1470, HP Deskjet D1560, <br> 	HP Deskjet D2330, HP Deskjet D2360, HP Deskjet D2460 , HP F325, HP F370, HP F375, HP F380 <br> 	HP F2180, HP F2187, HP F2224, HP F2280, HP F2290, HP F4140, HP F4172, HP F4180, HP F4190 <br> 	HP PSC 1402, HP PSC1410, HP PSC1415, HP PSC1417</p>"	http://www.testshop.ro/p-143-set-cartuse-cerneala-hp21-hp22	10060
Set de 4 markere whiteboard si flipchart Schneider 290 (2932)	Papetarie > Mijloace prezentare	37762	29734	6	FREE	"<p>Set Markere Schneider 290 - set de 4 culori asortate </p> <p>Markere special pentru utilizare pe table albe   (whiteboard-uri)   și hartie de flipchart </p> <p>Vârf ce permite obținerea unor linii cu grosimi de 1-3 mm <br> 	Producator: Schneider <br>Culori incluse in set:  <br></p> <ul> 	<li>negru </li> 	<li>roșu </li> 	<li>albastru </li> 	<li>verde </li> </ul>"	http://www.testshop.ro/set-markere-flipchart-whiteboard-schneider-2932	10462
Sfoara bumbac (SF01)	Papetarie > Ambalare si marcare	42604	33546	6	FREE	"<p> 	<strong>Sfoara bumbac 100 gr</strong> <br> 	Cod produs : SF01</p>"	http://www.testshop.ro/p-342-sfoara-bumbac	10778
Spray curatire whiteboard 250 ml SMART (SMTCLN)	Papetarie > Mijloace prezentare	6609	5204	6	FREE	"<p> 	Spray pentru whiteboard - este folosit  pentru curatarea rapida si fara efort a tablelor albe (whiteboard) in scoli, colegii, universitati, birouri, sali de conferinta, sali de prezentare,  etc. <br> 	Se aplica  spray pe suprafata tablei, se lasa  sa actioneze cateva secunde si apoi se sterge cu o laveta uscata sau burete. </p> <p> 	-Potrivit pentru toate tipurile de markere whitebord. </p>"	http://www.testshop.ro/Spray-curatire-whiteboard-250ml-SMART-SMTCLN	10581
Stand reglabil mobil pentru tabla magnetica SMART (SMTSTD)	Papetarie > Mijloace prezentare	11399	8976	6	FREE	"<p> 	Standul Smart reglabil mobil pentru tabla magnetica SMART este ideal pentru prezentarile din scoli, birouri, sali de conferinta. </p> <ul> 	<li>Fiind special conceput pentru sustinerea tablelor magnetice, in cazul in care acestea nu pot sau nu vreti a fi montate pe perete, standul poate transforma orice whiteboard magnetic in unul mobil pentru a fi utilizat in orice locatie doriti. </li> 	<li>Este potrivit pentru table magnetice cu dimensiuni de la 90x120 cm, pana la 120x240 cm. </li> </ul>"	http://www.testshop.ro/Stand-reglabil-mobil-pentru-tabla-magnetica-SMART-smtstd	10864
SUPU SUPER 21 Aparat de indosariat cu inele din plastic (supu_super_21)	Periferice > Echipamente indosariere	37958	29888	6	FREE	"<p> 	Aparat de indosariat cu inele din plastic, pentru uz profesional de birou sau uz comercial cu volum mediu de lucru. </p><ul><li>dimensiuni indosariere: max. A4/21 gauri</li><li>capacitate perforare: max. 25 coli 80 g/mp</li><li>capacitate indosariere: max. 450 coli</li><li>cutite anulabile: Da - toate cele 21 cutite</li><li>dotat cu indicator pentru indicarea dimesiunii inelului din plastic ce trebuie utilizat pentru indosarierea unui anumit numar de coli. </li><li>tip carcasa: Metal</li><li>manere duble de lucru: Da</li><li>ghidaj ajustabil: Da</li><li>reglare margine perforare: Da</li><li>sertar pentru reziduuri de mare capacitate, pentru a evita golirea frecventa</li><li>dimensiuni: 48x39.5x42.5cm</li><li>greutate 12.5 kg</li> 	</ul>"	http://www.testshop.ro/aparat-indosariat-artter-super-21	10568
SUPU SUPER 21A Aparat profesional de indosariat electric cu inele din plastic (SUPU_SUPER_21a)	Periferice > Echipamente indosariere	28621	22536	6	FREE	"<p> 	 Aparat profesional de indosariat electric cu inele din plastic, pentru uz profesional de birou sau uz comercial cu volum mediu de lucru. </p><ul><li>dimensiuni indosariere: max. A4/21 gauri</li><li>perforare electrica prin pedala de picior</li><li>bloc robust de perforare pentru o buna rezistenta si fiabilitate marita</li><li>capacitate perforare: max. 25 coli 80 g/mp</li><li>capacitate indosariere: max. 450 coli</li><li>cutite anulabile: Da - toate cele 21 cutite</li><li>dotat cu indicator pentru indicarea dimesiunii inelului din plastic ce trebuie utilizat pentru indosarierea unui anumit numar de coli. </li><li>tip carcasa: Metal</li><li>sistem dublu de lucru: Da</li><li>ghidaj ajustabil: Da</li><li>reglare margine perforare: Da</li><li>sertar pentru reziduuri de mare capacitate, pentru a evita golirea frecventa</li><li>dimensiuni: 48x39.5x28 cm</li><li>greutate 18.5 kg</li> 	</ul>"	http://www.testshop.ro/aparat-indosariat-supu-super-21a	10167
Tava colectare cerneala reziduala Xerox 109R00736 Phaser 8400 (109R00736)	Tonere, cartuse, consumabile > Cerneala solida	28113	22136	6	FREE	"<p> 	Tava de colectare cerneala reziduala, produs original Xerox,  109R00736 pentru Phaser 8400 <br> <br> 	Cod: 109R00736 <br> 	Marca: Xerox <br> 	Folosit la echipamentele Phaser 8400</p>"	http://www.testshop.ro/Xerox-109r00736-tava-de-colectare-cerneala-reziduala-phaser-8400	10631
Toner 013R00608 FaxCentre F110 - twin pack (013R00608)	Tonere, cartuse, consumabile > Laser	27998	22046	6	FREE	"<p> 	Set doua Cartus Toner 013R00608 , 2x 3000 pagini, original pentru FaxCentre F110</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  013R00608  <br> 	Numar pagini  2x3000, la 5% acoperire  <br> 	Folosit la imprimantele  FaxCentre F110  <br> 	 </p>"	http://www.testshop.ro/toner-XeroX-013r00608-set-doua-cartuse-faxcentre-f110	10442
Toner 113R00656 Phaser 4500 - capacitate standard (113R00656)	Tonere, cartuse, consumabile > Laser	42759	33669	6	FREE	"<p> 	Toner 113R00656 negru 10000 original pentru imprimante laser XEROX</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus 113R00656  <br> 	Culoare negru  <br> 	Numar pagini 10000, la 5% acoperire  <br> 	Folosit la imprimantele Xerox Phaser 4500  <br> 	 </p>"	http://www.testshop.ro/cartus-toner-Xerox-Phase-4500-113r00656	10261
Toner 113R00657 Phaser 4500 - capacitate mare (113R00657)	Tonere, cartuse, consumabile > Laser	47023	37026	6	FREE	"<p> 	Toner 113R00657 negru 18000 original pentru imprimante laser XEROX <br> 	 </p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus 113R00657  <br> 	Culoare negru  <br> 	Numar pagini 18000, la 5% acoperire  <br> 	Folosit la imprimantele Xerox Phaser 4500DT <br> 	Xerox Phaser 4500DTM <br> 	Xerox Phaser 4500DX</p>"	http://www.testshop.ro/cartus-toner-Xerox-Phaser-4500-113r00657	10533
Toner 113R00667 WorkCentre PE16 (113R00667)	Tonere, cartuse, consumabile > Laser	47577	37462	6	FREE	"<p> 	Cartus toner 113R00667 negru, 3.500 pagini, original pentru imprimante laser Xeroc WorkCentre PE16</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  113R00667  <br> 	Culoare  negru <br> 	Numar pagini  3.500, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox WORKCENTRE PE16  <br> 	 </p>"	http://www.testshop.ro/toner-Xerox-113r00667-cartus-toner-drum-negru-pentru-workcentre-pe16	10688
Toner black Xerox 113R00722 Phaser 6180, 6180MFP - capacitate standard (113R00722)	Tonere, cartuse, consumabile > Laser	36181	28489	6	FREE	"<p> 	Cartus Toner 113R00722 BLACK, 3.000 pagini, original pentru imprimante laser XEROX PHASER 6180 6180MFP <br> 	- black standard capacity print cartridge -</p> <p> 	Marca XEROX  <br> 	Cod cartus  113R00722 (113R722)  <br> 	Culoare  negru  <br> 	Numar pagini  3000, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 6180  <br> 	Xerox Phaser 6180N <br> 	Xerox Phaser 6180MFP</p>"	http://www.testshop.ro/cartus-toner-black-Xerox-113r00722-phaser-6180-6180mfp	10104
Toner black Xerox 113R00726 Phaser 6180, 6180MFP - capacitate mare (113R00726)	Tonere, cartuse, consumabile > Laser	39111	30796	6	FREE	"<p> 	Cartus Toner original 113R00726 BLACK, de mare capacitate, pentru imprimante laser XEROX PHASER 6180 6180MFP. <br> 	- black high capacity print cartridge -</p> <p> 	Marca XEROX  <br> 	Cod cartus  113R00726 (113R726)  <br> 	Culoare  negru  <br> 	Numar pagini  8000, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 6180  <br> 	Xerox Phaser 6180N <br> 	Xerox Phaser 6180MFP</p>"	http://www.testshop.ro/cartus-toner-black-Xerox-113r00726-phaser-6180-6180mfp	10350
Toner Canon C-EXV5 (C-EXV5)	Tonere, cartuse, consumabile > Laser	18435	14516	6	FREE	"<strong>Cartus toner original Canon C-EXV5</strong> (CEXV5) <br>Cod:  C-EXV5Producator:  Canon <br> 	Numar pagini : 7850 @ acoperire 5% (440 grame) <br> 	Compatibilitate cartus : Cartus original  <br> <br>Pentru echipamentele:   <br>Canon IR 1600, Canon  IR 1605, Canon  IR 1610Canon IR 2000, Canon IR 2010 <br>"	http://www.testshop.ro/cartus-toner-canon-C-EXV5	10335
Toner cyan Xerox 113R00719 Phaser 6180, 6180MFP - capacitate standard (113R00719)	Tonere, cartuse, consumabile > Laser	1542	1214	6	FREE	"<p> 	Cartus Toner 113R00719 CYAN, 2000 pagini, original pentru imprimante laser XEROX PHASER 6180, 6180MFP <br> 	- cyan standard capacity print cartridge -</p> <p> 	Marca XEROX  <br> 	Cod cartus  113R00719 (113R719)  <br> 	Culoare  CYAN  <br> 	Numar pagini  2000, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 6180  <br> 	Xerox Phaser 6180N <br> 	Xerox Phaser 6180MFP</p>"	http://www.testshop.ro/cartus-toner-cyan-Xerox-Phaser-6180-Phaser-6180MFP-113r00719	10279
Toner cyan Xerox 113R00723 Phaser 6180, 6180MFP - capacitate mare (113R00723)	Tonere, cartuse, consumabile > Laser	19521	15371	6	FREE	"<p> 	Cartus Toner original 113R00723 CYAN, de mare capacitate, pentru imprimante laser XEROX PHASER 6180 6180MFP. <br> 	- cyan high capacity print cartridge -</p> <p> 	Marca XEROX  <br> 	Cod cartus  113R00723 (113R723)  <br> 	Culoare  CYAN  <br> 	Numar pagini  6000, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 6180  <br> 	Xerox Phaser 6180N <br> 	Xerox Phaser 6180MFP</p>"	http://www.testshop.ro/cartus-toner-cyan-Xerox-113r00723-Phaser-6180-6180MFP	10331
Toner Lexmark 50F2X00 (502X)	Tonere, cartuse, consumabile > Laser	19121	15056	6	FREE	<p>Toner Lexmark 50F2X00 (502X) original   </p> <p>Cod: 502X  </p> <p>Marca: Original Lexmark  </p> <p>Pentru imprimantele Lexmark seria MS410, MS510, MS610   <br> <br><strong>Consumabil desigilat , dar nefolosit - doar cutia este desfacuta</strong></p>	http://www.testshop.ro/index.php?route=product/product&product_id=1591	10456
Toner magenta Xerox 113R00720 Phaser 6180, 6180MFP - capacitate standard (113R00720)	Tonere, cartuse, consumabile > Laser	12221	9623	6	FREE	"<p> 	Cartus Toner 113R00720 MAGENTA, 2.000 pagini, original pentru imprimante laser XEROX PHASER 6180 6180MFP. <br> 	-magenta standard capacity print cartridge -</p> <p> 	Marca XEROX  <br> 	Cod cartus  113R00720 (113R720)  <br> 	Culoare  MAGENTA  <br> 	Numar pagini  2000, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 6180  <br> 	Xerox Phaser 6180N <br> 	Xerox Phaser 6180MFP</p>"	http://www.testshop.ro/cartus-toner-magenta-Xerox-Phaser-6180-Phaser-6180MFP-113r00720	10260
Toner OKI OF4500/4550/4580, Type 6, negru (OKI4500)	Tonere, cartuse, consumabile > Laser	35776	28170	6	FREE	<p>Toner OKI OF4500/4550/4580 Type 6 </p> <p>Culoare: negru </p> <p>Capacitate: 1500 pagini acoperire 5% </p>	http://www.testshop.ro/toner-oki4500	10722
Toner Ricoh type 1250D cod 885258 (885258)	Tonere, cartuse, consumabile > Laser	1716	1351	6	FREE	"<p> 	Cod produs : 885258 ( Type 1250D ) <br> 	Brand: original Ricoh <br> 	Nr. pagini: 7000 pagini incarcare 5% pe draft ORIGINAL <br> 	Culoare : negru         Ricoh <br> 	Pentru echipamentele: RICOH AFICIO 1013</p>"	http://www.testshop.ro/toner-1250d-ricoh	10783
Toner Ricoh type 2220D cod 885266 (885266)	Tonere, cartuse, consumabile > Laser	45727	36006	6	FREE	"<p> 	Cod produs : 885266 / 842042 ( Type 2220D ) <br> 	Brand: original Ricoh <br> 	Nr. pagini: 11000 pagini incarcare 5% pe draft ORIGINAL <br> 	Culoare : negru         Ricoh <br> 	Pentru echipamentele: <br> 	Ricoh Aficio 1022 - ( Ricoh 1022 ) <br> 	Ricoh Aficio 1027 - ( Ricoh 1027 ) <br> 	Ricoh Aficio 1032 - ( Ricoh 1032 ) <br> 	Ricoh Aficio 2022 - ( Ricoh 2022 ) <br> 	Ricoh Aficio 2027 - ( Ricoh 2027 ) <br> 	Ricoh Aficio 2032 - ( Ricoh 2032 ) <br> 	Ricoh Aficio 3025 - ( Ricoh 3025 ) <br> 	Ricoh Aficio 3025AD - ( Ricoh 3025AD ) <br> 	Ricoh Aficio 3025P - ( Ricoh 3025P ) <br> 	Ricoh Aficio 3025PS - ( Ricoh 3025PS ) <br> 	Ricoh Aficio 3030 - ( Ricoh 3030 ) <br> 	Ricoh Aficio 3030AD - ( Ricoh 3030AD ) <br> 	Ricoh Aficio 3030P - ( Ricoh 3030P ) <br> 	Ricoh Aficio 3030PS - ( Ricoh 3030PS ) <br> 	Ricoh Aficio MP2510 - ( Ricoh MP2510 ) <br> 	Ricoh Aficio MP2510AD - ( Ricoh MP2510AD ) <br> 	Ricoh Aficio MP2510P - ( Ricoh MP2510P ) <br> 	Ricoh Aficio MP2510SP - ( Ricoh MP2510SP ) <br> 	Ricoh Aficio MP2550B - ( Ricoh MP2550B ) <br> 	Ricoh Aficio MP2550BADR - ( Ricoh MP2550BADR ) <br> 	Ricoh Aficio MP2550CSP - ( Ricoh MP2550CSP ) <br> 	Ricoh Aficio MP3010 - ( Ricoh MP3010 ) <br> 	Ricoh Aficio MP3010AD - ( Ricoh MP3010AD ) <br> 	Ricoh Aficio MP3010P - ( Ricoh MP3010P ) <br> 	Ricoh Aficio MP3010SP - ( Ricoh MP3010SP ) <br> 	Ricoh Aficio MP3350B - ( Ricoh MP3350B ) <br> 	Ricoh Aficio MP3350BADR - ( Ricoh MP3350BADR ) <br> 	Ricoh Aficio MP3350CSP - ( Ricoh MP3350CSP ) <br> 	Ricoh Aficio MP3353 - ( Ricoh MP3353 )</p>"	http://www.testshop.ro/toner-ricoh-2220d-cod-885266	10648
